"topic";"term";"beta";"top_name"
66;"commun";0,0161961226292517;"cultur, divers, intercultur, ethnic, multicultur"
66;"social";0,0112943023626615;"cultur, divers, intercultur, ethnic, multicultur"
66;"religion";0,0107066572429825;"cultur, divers, intercultur, ethnic, multicultur"
66;"background";0,00913004838530732;"cultur, divers, intercultur, ethnic, multicultur"
66;"valu";0,00839907518765791;"cultur, divers, intercultur, ethnic, multicultur"
66;"muslim";0,00838474237986086;"cultur, divers, intercultur, ethnic, multicultur"
66;"ident";0,00811241903171695;"cultur, divers, intercultur, ethnic, multicultur"
66;"understand";0,00652147736624469;"cultur, divers, intercultur, ethnic, multicultur"
67;"german";0,0281105003228811;"german, germani, question, educ, process"
67;"germani";0,0255251046111665;"german, germani, question, educ, process"
67;"question";0,0158138832629237;"german, germani, question, educ, process"
67;"educ";0,015658576806743;"german, germani, question, educ, process"
67;"process";0,015622034111171;"german, germani, question, educ, process"
67;"orient";0,0133015729423529;"german, germani, question, educ, process"
67;"empir";0,0128630605954896;"german, germani, question, educ, process"
67;"regard";0,0127534325087738;"german, germani, question, educ, process"
67;"concept";0,011483573837649;"german, germani, question, educ, process"
67;"project";0,0105151924049926;"german, germani, question, educ, process"
67;"develop";0,0100492730364504;"german, germani, question, educ, process"
67;"structur";0,00944631855951336;"german, germani, question, educ, process"
67;"present";0,00847793712685698;"german, germani, question, educ, process"
67;"specif";0,00845966577907101;"german, germani, question, educ, process"
67;"perspect";0,00817645988838848;"german, germani, question, educ, process"
67;"individu";0,00792066101938491;"german, germani, question, educ, process"
67;"context";0,00772881186763223;"german, germani, question, educ, process"
67;"system";0,00752782704198657;"german, germani, question, educ, process"
67;"relev";0,00732684221634091;"german, germani, question, educ, process"
67;"austria";0,00712585739069524;"german, germani, question, educ, process"
68;"leadership";0,150921435293301;"leadership, school, princip, leader, manag"
68;"school";0,138234500632959;"leadership, school, princip, leader, manag"
68;"princip";0,069344056655041;"leadership, school, princip, leader, manag"
68;"leader";0,0691885477521563;"leadership, school, princip, leader, manag"
68;"manag";0,0161470527932366;"leadership, school, princip, leader, manag"
68;"success";0,015499099031217;"leadership, school, princip, leader, manag"
68;"improv";0,0150066541720822;"leadership, school, princip, leader, manag"
68;"develop";0,0125573889516483;"leadership, school, princip, leader, manag"
68;"distribut";0,0108727091703975;"leadership, school, princip, leader, manag"
68;"context";0,0102765917093395;"leadership, school, princip, leader, manag"
68;"practic";0,0101470009569356;"leadership, school, princip, leader, manag"
68;"lead";0,0090066023357812;"leadership, school, princip, leader, manag"
68;"influenc";0,008436403025204;"leadership, school, princip, leader, manag"
68;"head";0,00755518590885742;"leadership, school, princip, leader, manag"
68;"respons";0,00637591006198185;"leadership, school, princip, leader, manag"
68;"challeng";0,00627223746005873;"leadership, school, princip, leader, manag"
68;"transform";0,00594826057904896;"leadership, school, princip, leader, manag"
68;"administr";0,00579275167616427;"leadership, school, princip, leader, manag"
68;"posit";0,00566316092376036;"leadership, school, princip, leader, manag"
68;"instruct";0,00541693849419293;"leadership, school, princip, leader, manag"
69;"career";0,0613885405527952;"career, employ, job, graduat, market"
69;"employ";0,0487112995049701;"career, employ, job, graduat, market"
69;"job";0,0376112033742323;"career, employ, job, graduat, market"
69;"graduat";0,0353130779236195;"career, employ, job, graduat, market"
69;"market";0,030912092583557;"career, employ, job, graduat, market"
69;"labour";0,0259403309877868;"career, employ, job, graduat, market"
69;"occup";0,0170482377409711;"career, employ, job, graduat, market"
69;"skill";0,0161169712185005;"career, employ, job, graduat, market"
69;"individu";0,0115507611728384;"career, employ, job, graduat, market"
69;"worker";0,0102740248113869;"career, employ, job, graduat, market"
69;"demand";0,00938781957226166;"career, employ, job, graduat, market"
69;"posit";0,00931271743335274;"career, employ, job, graduat, market"
69;"labor";0,00875696160542676;"career, employ, job, graduat, market"
69;"recruit";0,00874194117764498;"career, employ, job, graduat, market"
69;"higher";0,00862177775539071;"career, employ, job, graduat, market"
69;"qualif";0,00781067465517442;"career, employ, job, graduat, market"
69;"profession";0,00757034781066588;"career, employ, job, graduat, market"
69;"expect";0,00749524567175697;"career, employ, job, graduat, market"
69;"human";0,00672920385488602;"career, employ, job, graduat, market"
69;"employe";0,00642879529925036;"career, employ, job, graduat, market"
70;"confer";0,0471385184800018;"confer, doctor, ecer, network, meet"
70;"doctor";0,0446303070736119;"confer, doctor, ecer, network, meet"
70;"ecer";0,029182909840607;"confer, doctor, ecer, network, meet"
70;"network";0,0272121723070149;"confer, doctor, ecer, network, meet"
70;"meet";0,0232308843603641;"confer, doctor, ecer, network, meet"
70;"phd";0,022355001012101;"confer, doctor, ecer, network, meet"
70;"year";0,0166816656881237;"confer, doctor, ecer, network, meet"
70;"particip";0,0158057823398605;"confer, doctor, ecer, network, meet"
70;"thesi";0,0148502732326643;"confer, doctor, ecer, network, meet"
70;"interest";0,0147308345942648;"confer, doctor, ecer, network, meet"
70;"educ";0,0147109281545315;"confer, doctor, ecer, network, meet"
70;"attend";0,0146113959558653;"confer, doctor, ecer, network, meet"
70;"eera";0,0143924251187995;"confer, doctor, ecer, network, meet"
70;"present";0,0141535478420004;"confer, doctor, ecer, network, meet"
70;"univers";0,0140142027638677;"confer, doctor, ecer, network, meet"
70;"supervis";0,0137156061678689;"confer, doctor, ecer, network, meet"
70;"supervisor";0,0123818747057409;"confer, doctor, ecer, network, meet"
70;"opportun";0,0115657106766775;"confer, doctor, ecer, network, meet"
70;"field";0,0115258977972109;"confer, doctor, ecer, network, meet"
70;"support";0,00951534738415232;"confer, doctor, ecer, network, meet"
71;"learn";0,424245071311376;"learn, learner, environ, process, teach"
71;"learner";0,041440283256595;"learn, learner, environ, process, teach"
71;"environ";0,0325944574704857;"learn, learner, environ, process, teach"
71;"process";0,0249466037572515;"learn, learner, environ, process, teach"
71;"teach";0,0182954628086493;"learn, learner, environ, process, teach"
71;"activ";0,0118455811682901;"learn, learner, environ, process, teach"
71;"inform";0,0117976622853751;"learn, learner, environ, process, teach"
71;"knowledg";0,0110692952650671;"learn, learner, environ, process, teach"
71;"develop";0,010590106435917;"learn, learner, environ, process, teach"
71;"outcom";0,010187587819431;"learn, learner, environ, process, teach"
71;"experi";0,00930588037379501;"learn, learner, environ, process, teach"
71;"individu";0,00852001069398898;"learn, learner, environ, process, teach"
71;"formal";0,00843375670474197;"learn, learner, environ, process, teach"
71;"context";0,00825166494966497;"learn, learner, environ, process, teach"
71;"lifelong";0,00824208117308197;"learn, learner, environ, process, teach"
71;"support";0,00742746016352694;"learn, learner, environ, process, teach"
71;"regul";0,00670867691980192;"learn, learner, environ, process, teach"
71;"design";0,00621032053748591;"learn, learner, environ, process, teach"
71;"strategi";0,0060569801121579;"learn, learner, environ, process, teach"
71;"concept";0,0060186450058259;"learn, learner, environ, process, teach"
72;"didact";0,0927265115716429;"didact, music, teach, game, learn"
72;"music";0,0532105998638598;"didact, music, teach, game, learn"
72;"teach";0,0502462940258922;"didact, music, teach, game, learn"
72;"game";0,0450771326059652;"didact, music, teach, game, learn"
72;"learn";0,0317010087420783;"didact, music, teach, game, learn"
72;"action";0,0213626859022243;"didact, music, teach, game, learn"
72;"subject";0,0153115822495135;"didact, music, teach, game, learn"
72;"content";0,0134252058071705;"didact, music, teach, game, learn"
72;"practic";0,0130577298768439;"didact, music, teach, game, learn"
72;"specif";0,0124207715976112;"didact, music, teach, game, learn"
72;"plai";0,0117348165276683;"didact, music, teach, game, learn"
72;"knowledg";0,0109998646670152;"didact, music, teach, game, learn"
72;"activ";0,0109753662716601;"didact, music, teach, game, learn"
72;"tradit";0,0108773726902396;"didact, music, teach, game, learn"
72;"process";0,0105098967599131;"didact, music, teach, game, learn"
72;"joint";0,00982394168997016;"didact, music, teach, game, learn"
72;"situat";0,00972594810854974;"didact, music, teach, game, learn"
72;"object";0,00903999303860682;"didact, music, teach, game, learn"
72;"student";0,00855002513150474;"didact, music, teach, game, learn"
72;"theori";0,00847652994543943;"didact, music, teach, game, learn"
73;"countri";0,107391721039768;"countri, compar, european, nation, symposium"
73;"compar";0,04283082951866;"countri, compar, european, nation, symposium"
73;"european";0,0421012470973047;"countri, compar, european, nation, symposium"
73;"nation";0,030928622174197;"countri, compar, european, nation, symposium"
73;"symposium";0,02503474065266;"countri, compar, european, nation, symposium"
73;"europ";0,0205284962854655;"countri, compar, european, nation, symposium"
73;"educ";0,0194984975729638;"countri, compar, european, nation, symposium"
73;"system";0,0177389164391069;"countri, compar, european, nation, symposium"
73;"context";0,0175958610623706;"countri, compar, european, nation, symposium"
73;"intern";0,0174957222986552;"countri, compar, european, nation, symposium"
73;"across";0,0167375288019526;"countri, compar, european, nation, symposium"
73;"present";0,0153069750345892;"countri, compar, european, nation, symposium"
73;"comparison";0,0135473939007323;"countri, compar, european, nation, symposium"
73;"germani";0,0125173951882307;"countri, compar, european, nation, symposium"
73;"england";0,0119308681436117;"countri, compar, european, nation, symposium"
73;"franc";0,01137295217434;"countri, compar, european, nation, symposium"
73;"unit";0,0105861476022902;"countri, compar, european, nation, symposium"
73;"sweden";0,0102285091604494;"countri, compar, european, nation, symposium"
73;"finland";0,0101140648590603;"countri, compar, european, nation, symposium"
73;"similar";0,0099853150199976;"countri, compar, european, nation, symposium"
74;"literaci";0,183120562226069;"literaci, read, skill, comprehens, text"
74;"read";0,165298972365437;"literaci, read, skill, comprehens, text"
74;"skill";0,0363716669703999;"literaci, read, skill, comprehens, text"
74;"comprehens";0,0243772999524812;"literaci, read, skill, comprehens, text"
74;"text";0,0194727207265307;"literaci, read, skill, comprehens, text"
74;"develop";0,0189628387277932;"literaci, read, skill, comprehens, text"
74;"write";0,0154422249269871;"literaci, read, skill, comprehens, text"
74;"numeraci";0,011023247604596;"literaci, read, skill, comprehens, text"
74;"school";0,0105862058913925;"literaci, read, skill, comprehens, text"
74;"inform";0,0102948447492568;"literaci, read, skill, comprehens, text"
74;"reader";0,010149164178189;"literaci, read, skill, comprehens, text"
74;"abil";0,010100603987833;"literaci, read, skill, comprehens, text"
74;"languag";0,00920224046624804;"literaci, read, skill, comprehens, text"
74;"level";0,0090565598951802;"literaci, read, skill, comprehens, text"
74;"year";0,00866807837233263;"literaci, read, skill, comprehens, text"
74;"practic";0,00866807837233263;"literaci, read, skill, comprehens, text"
74;"knowledg";0,00813391627841723;"literaci, read, skill, comprehens, text"
74;"liter";0,00740551342307803;"literaci, read, skill, comprehens, text"
74;"strategi";0,0071627124712983;"literaci, read, skill, comprehens, text"
74;"book";0,00636146933042519;"literaci, read, skill, comprehens, text"
75;"mathemat";0,174522505609172;"mathemat, student, stem, math, engin"
75;"student";0,0522019136058071;"mathemat, student, stem, math, engin"
75;"stem";0,0214162088808706;"mathemat, student, stem, math, engin"
75;"math";0,018509732409945;"mathemat, student, stem, math, engin"
75;"engin";0,0179552072937815;"mathemat, student, stem, math, engin"
75;"concept";0,0160239301650743;"mathemat, student, stem, math, engin"
75;"understand";0,0160239301650743;"mathemat, student, stem, math, engin"
75;"problem";0,0142265039264755;"mathemat, student, stem, math, engin"
75;"task";0,0115494861243072;"mathemat, student, stem, math, engin"
75;"reason";0,0112817843440903;"mathemat, student, stem, math, engin"
75;"number";0,011224419676901;"mathemat, student, stem, math, engin"
75;"learn";0,0103065850018718;"mathemat, student, stem, math, engin"
75;"develop";0,00881510365494946;"mathemat, student, stem, math, engin"
75;"abil";0,00879598209921969;"mathemat, student, stem, math, engin"
75;"grade";0,00877686054348991;"mathemat, student, stem, math, engin"
75;"import";0,00833706476170511;"mathemat, student, stem, math, engin"
75;"solv";0,00827970009451578;"mathemat, student, stem, math, engin"
75;"think";0,00824145698305624;"mathemat, student, stem, math, engin"
75;"subject";0,00799287675856917;"mathemat, student, stem, math, engin"
75;"algebra";0,00799287675856917;"mathemat, student, stem, math, engin"
76;"educ";0,0460435829690595;"educ, econom, societi, economi, social"
76;"econom";0,0377208100814341;"educ, econom, societi, economi, social"
76;"societi";0,0326974629338961;"educ, econom, societi, economi, social"
76;"economi";0,0173990875300304;"educ, econom, societi, economi, social"
76;"social";0,0163259179121473;"educ, econom, societi, economi, social"
76;"need";0,0160062503663949;"educ, econom, societi, economi, social"
76;"challeng";0,0146819133911348;"educ, econom, societi, economi, social"
76;"knowledg";0,0143394124492573;"educ, econom, societi, economi, social"
76;"world";0,0141681619783185;"educ, econom, societi, economi, social"
76;"global";0,0134146599061878;"educ, econom, societi, economi, social"
76;"increas";0,0129237418894965;"educ, econom, societi, economi, social"
76;"futur";0,0127867415127455;"educ, econom, societi, economi, social"
76;"system";0,012250156703804;"educ, econom, societi, economi, social"
76;"becom";0,0108801529362936;"educ, econom, societi, economi, social"
76;"crisi";0,0106632356731045;"educ, econom, societi, economi, social"
76;"financi";0,00915623152884306;"educ, econom, societi, economi, social"
76;"gener";0,00904206454821719;"educ, econom, societi, economi, social"
76;"growth";0,00833422926833684;"educ, econom, societi, economi, social"
76;"life";0,00816297879739804;"educ, econom, societi, economi, social"
76;"human";0,00807164521289735;"educ, econom, societi, economi, social"
77;"educ";0,0554094618079447;"educ, theori, philosophi, critic, concept"
77;"theori";0,0399423509992474;"educ, theori, philosophi, critic, concept"
77;"philosophi";0,0174271936368823;"educ, theori, philosophi, critic, concept"
77;"critic";0,0150710743278753;"educ, theori, philosophi, critic, concept"
77;"concept";0,0147867151009261;"educ, theori, philosophi, critic, concept"
77;"philosoph";0,0138727033000182;"educ, theori, philosophi, critic, concept"
77;"tradit";0,0119634342047883;"educ, theori, philosophi, critic, concept"
77;"argument";0,0118618773380208;"educ, theori, philosophi, critic, concept"
77;"human";0,0113439373175063;"educ, theori, philosophi, critic, concept"
77;"view";0,0101252549162957;"educ, theori, philosophi, critic, concept"
77;"idea";0,00973933882257906;"educ, theori, philosophi, critic, concept"
77;"practic";0,00914015330865053;"educ, theori, philosophi, critic, concept"
77;"question";0,00876439290161061;"educ, theori, philosophi, critic, concept"
77;"think";0,00856127916807551;"educ, theori, philosophi, critic, concept"
77;"bildung";0,00827691994112638;"educ, theori, philosophi, critic, concept"
77;"theoret";0,00812458464097506;"educ, theori, philosophi, critic, concept"
77;"argu";0,00741368657360224;"educ, theori, philosophi, critic, concept"
77;"perspect";0,00726135127345092;"educ, theori, philosophi, critic, concept"
77;"point";0,00695668067314828;"educ, theori, philosophi, critic, concept"
77;"epistemolog";0,0059004892587658;"educ, theori, philosophi, critic, concept"
78;"discours";0,0810956126841062;"discours, power, practic, subject, construct"
78;"power";0,0351186011898533;"discours, power, practic, subject, construct"
78;"practic";0,0267160779395479;"discours, power, practic, subject, construct"
78;"subject";0,0212681511437267;"discours, power, practic, subject, construct"
78;"construct";0,0212307511886066;"discours, power, practic, subject, construct"
78;"analysi";0,0158077576961988;"discours, power, practic, subject, construct"
78;"relat";0,0155833579654785;"discours, power, practic, subject, construct"
78;"social";0,0131772941860884;"discours, power, practic, subject, construct"
78;"discurs";0,0125414949490475;"discours, power, practic, subject, construct"
78;"posit";0,011095363351072;"discours, power, practic, subject, construct"
78;"foucault";0,0108335636652316;"discours, power, practic, subject, construct"
78;"form";0,0105468306759779;"discours, power, practic, subject, construct"
78;"pedagog";0,0104470974623244;"discours, power, practic, subject, construct"
78;"produc";0,00858956635802842;"discours, power, practic, subject, construct"
78;"knowledg";0,00846489984096157;"discours, power, practic, subject, construct"
78;"concept";0,00812830024488109;"discours, power, practic, subject, construct"
78;"critic";0,00752990096296023;"discours, power, practic, subject, construct"
78;"domin";0,00750496765954686;"discours, power, practic, subject, construct"
78;"theori";0,00740523444589339;"discours, power, practic, subject, construct"
78;"analys";0,00704370154639953;"discours, power, practic, subject, construct"
79;"educ";0,566049555453956;"educ, ltr, field, practic, question"
79;"ltr";0,0254866527750816;"educ, ltr, field, practic, question"
79;"field";0,0181078803098392;"educ, ltr, field, practic, question"
79;"practic";0,0180400607099748;"educ, ltr, field, practic, question"
79;"question";0,0124110339212328;"educ, ltr, field, practic, question"
79;"aim";0,0112852285634845;"educ, ltr, field, practic, question"
79;"context";0,0101594232057361;"educ, ltr, field, practic, question"
79;"institut";0,00827403832950684;"educ, ltr, field, practic, question"
79;"import";0,00811127128983237;"educ, ltr, field, practic, question"
79;"gener";0,00804345168996802;"educ, ltr, field, practic, question"
79;"relat";0,00732456393140579;"educ, ltr, field, practic, question"
79;"issu";0,00689051849227388;"educ, ltr, field, practic, question"
79;"futur";0,0065378565729792;"educ, ltr, field, practic, question"
79;"formal";0,00629370601346751;"educ, ltr, field, practic, question"
79;"present";0,0061987585736574;"educ, ltr, field, practic, question"
79;"contribut";0,00611737505382017;"educ, ltr, field, practic, question"
79;"current";0,00604955545395581;"educ, ltr, field, practic, question"
79;"perspect";0,00562907393479677;"educ, ltr, field, practic, question"
79;"system";0,00556125433493241;"educ, ltr, field, practic, question"
79;"qualiti";0,00556125433493241;"educ, ltr, field, practic, question"
80;"teacher";0,282703337944608;"teacher, profession, develop, teach, profess"
80;"profession";0,131688123937268;"teacher, profession, develop, teach, profess"
80;"develop";0,0470964251723409;"teacher, profession, develop, teach, profess"
80;"teach";0,0393587560173489;"teacher, profession, develop, teach, profess"
80;"profess";0,0296213368311108;"teacher, profession, develop, teach, profess"
80;"year";0,0178046321010202;"teacher, profession, develop, teach, profess"
80;"career";0,0153276689941359;"teacher, profession, develop, teach, profess"
80;"begin";0,0140778252246071;"teacher, profession, develop, teach, profess"
80;"induct";0,0134756277720159;"teacher, profession, develop, teach, profess"
80;"support";0,0134074544754962;"teacher, profession, develop, teach, profess"
80;"experi";0,0124303038920464;"teacher, profession, develop, teach, profess"
80;"novic";0,0115099643890297;"teacher, profession, develop, teach, profess"
80;"school";0,0113168067155571;"teacher, profession, develop, teach, profess"
80;"train";0,00914662344301158;"teacher, profession, develop, teach, profess"
80;"initi";0,00886256804084594;"teacher, profession, develop, teach, profess"
80;"educ";0,00827173280434141;"teacher, profession, develop, teach, profess"
80;"qualifi";0,00703325125089923;"teacher, profession, develop, teach, profess"
80;"experienc";0,00681736914525334;"teacher, profession, develop, teach, profess"
80;"challeng";0,00641969158222145;"teacher, profession, develop, teach, profess"
80;"need";0,00638560493396157;"teacher, profession, develop, teach, profess"
81;"qualiti";0,125230352776025;"qualiti, evalu, improv, process, system"
81;"evalu";0,11399564292522;"qualiti, evalu, improv, process, system"
81;"improv";0,0323881512715986;"qualiti, evalu, improv, process, system"
81;"process";0,0258911365736613;"qualiti, evalu, improv, process, system"
81;"system";0,0232590837109575;"qualiti, evalu, improv, process, system"
81;"develop";0,0206962953972722;"qualiti, evalu, improv, process, system"
81;"measur";0,0189923874914166;"qualiti, evalu, improv, process, system"
81;"indic";0,0168867452012536;"qualiti, evalu, improv, process, system"
81;"outcom";0,0164018933581239;"qualiti, evalu, improv, process, system"
81;"impact";0,0153490722130424;"qualiti, evalu, improv, process, system"
81;"perform";0,0150720140169683;"qualiti, evalu, improv, process, system"
81;"assur";0,0148088087306979;"qualiti, evalu, improv, process, system"
81;"standard";0,0133126944718979;"qualiti, evalu, improv, process, system"
81;"extern";0,0125784902523015;"qualiti, evalu, improv, process, system"
81;"implement";0,0114009929189867;"qualiti, evalu, improv, process, system"
81;"framework";0,0106252299699792;"qualiti, evalu, improv, process, system"
81;"intern";0,0105559654209607;"qualiti, evalu, improv, process, system"
81;"criteria";0,00969708501313106;"qualiti, evalu, improv, process, system"
81;"monitor";0,00966937919352365;"qualiti, evalu, improv, process, system"
81;"level";0,00957240882489773;"qualiti, evalu, improv, process, system"
82;"space";0,0811970000840583;"space, practic, materi, place, relat"
82;"practic";0,051575362909551;"space, practic, materi, place, relat"
82;"materi";0,0234642997531706;"space, practic, materi, place, relat"
82;"place";0,018990123375671;"space, practic, materi, place, relat"
82;"relat";0,0126169396610976;"space, practic, materi, place, relat"
82;"boundari";0,0122141199229304;"space, practic, materi, place, relat"
82;"social";0,0116818224117809;"space, practic, materi, place, relat"
82;"spatial";0,0109193421931074;"space, practic, materi, place, relat"
82;"design";0,0107610915816845;"space, practic, materi, place, relat"
82;"build";0,00994106568612993;"space, practic, materi, place, relat"
82;"educ";0,00988352000924891;"space, practic, materi, place, relat"
82;"architectur";0,00968211014016532;"space, practic, materi, place, relat"
82;"theori";0,00874699289084868;"space, practic, materi, place, relat"
82;"explor";0,00797012625295485;"space, practic, materi, place, relat"
82;"draw";0,00684798555377488;"space, practic, materi, place, relat"
82;"process";0,00663218926547104;"space, practic, materi, place, relat"
82;"particular";0,00660341642703052;"space, practic, materi, place, relat"
82;"actor";0,00644516581560771;"space, practic, materi, place, relat"
82;"site";0,00621498310808361;"space, practic, materi, place, relat"
82;"enabl";0,00604234607744054;"space, practic, materi, place, relat"
83;"motiv";0,0649437221418135;"motiv, efficaci, student, goal, belief"
83;"efficaci";0,0419855725514733;"motiv, efficaci, student, goal, belief"
83;"student";0,0280313414468043;"motiv, efficaci, student, goal, belief"
83;"goal";0,0233021346023522;"motiv, efficaci, student, goal, belief"
83;"belief";0,0228107884366949;"motiv, efficaci, student, goal, belief"
83;"achiev";0,0183395383292129;"motiv, efficaci, student, goal, belief"
83;"relat";0,017209442148201;"motiv, efficaci, student, goal, belief"
83;"perform";0,0152317738314301;"motiv, efficaci, student, goal, belief"
83;"academ";0,0151212209441572;"motiv, efficaci, student, goal, belief"
83;"factor";0,0134383603267807;"motiv, efficaci, student, goal, belief"
83;"person";0,0124802353037489;"motiv, efficaci, student, goal, belief"
83;"interest";0,0119151872132429;"motiv, efficaci, student, goal, belief"
83;"influenc";0,0107973746863724;"motiv, efficaci, student, goal, belief"
83;"orient";0,0103674467914222;"motiv, efficaci, student, goal, belief"
83;"theori";0,0100112208213206;"motiv, efficaci, student, goal, belief"
83;"cognit";0,0099989371671792;"motiv, efficaci, student, goal, belief"
83;"expect";0,00980239870091626;"motiv, efficaci, student, goal, belief"
83;"relationship";0,0091636486855617;"motiv, efficaci, student, goal, belief"
83;"affect";0,00904081214414736;"motiv, efficaci, student, goal, belief"
83;"behavior";0,00885655733202585;"motiv, efficaci, student, goal, belief"
84;"write";0,0772379772138626;"write, text, textbook, written, book"
84;"text";0,0629136098734202;"write, text, textbook, written, book"
84;"textbook";0,0402447301298945;"write, text, textbook, written, book"
84;"written";0,0233055973225459;"write, text, textbook, written, book"
84;"book";0,0213274704041039;"write, text, textbook, written, book"
84;"word";0,0165981554726562;"write, text, textbook, written, book"
84;"read";0,0124600049076395;"write, text, textbook, written, book"
84;"materi";0,0122781081795069;"write, text, textbook, written, book"
84;"author";0,0115959954490096;"write, text, textbook, written, book"
84;"languag";0,0110048310825787;"write, text, textbook, written, book"
84;"code";0,0107319859903798;"write, text, textbook, written, book"
84;"analysi";0,0102772441700482;"write, text, textbook, written, book"
84;"content";0,0101408216239488;"write, text, textbook, written, book"
84;"oral";0,00977702816768359;"write, text, textbook, written, book"
84;"present";0,00907217834616975;"write, text, textbook, written, book"
84;"import";0,00816269470550674;"write, text, textbook, written, book"
84;"error";0,0075487932480592;"write, text, textbook, written, book"
84;"writer";0,00677573215349564;"write, text, textbook, written, book"
84;"argument";0,00652562415231332;"write, text, textbook, written, book"
84;"speech";0,00648014997028016;"write, text, textbook, written, book"
85;"special";0,103953076185771;"special, need, educ, children, support"
85;"need";0,0754242676830672;"special, need, educ, children, support"
85;"educ";0,0612344485519838;"special, need, educ, children, support"
85;"children";0,0429610940861997;"special, need, educ, children, support"
85;"support";0,0346634994563284;"special, need, educ, children, support"
85;"school";0,0265710139071954;"special, need, educ, children, support"
85;"sen";0,0246131545001472;"special, need, educ, children, support"
85;"inclus";0,0245199230998115;"special, need, educ, children, support"
85;"mainstream";0,0209211910468561;"special, need, educ, children, support"
85;"disabl";0,0194481349215531;"special, need, educ, children, support"
85;"difficulti";0,0176767383151761;"special, need, educ, children, support"
85;"social";0,0132202773791328;"special, need, educ, children, support"
85;"individu";0,0108708460906748;"special, need, educ, children, support"
85;"disord";0,00997582464745277;"special, need, educ, children, support"
85;"regular";0,00958425276604311;"special, need, educ, children, support"
85;"integr";0,00917403460456633;"special, need, educ, children, support"
85;"assist";0,00891298668362655;"special, need, educ, children, support"
85;"provid";0,0080366115204716;"special, need, educ, children, support"
85;"deaf";0,00799931896033735;"special, need, educ, children, support"
85;"autism";0,00794338012013596;"special, need, educ, children, support"
86;"problem";0,0537614398397669;"problem, skill, strategi, think, cognit"
86;"skill";0,0486135326035337;"problem, skill, strategi, think, cognit"
86;"strategi";0,0387488236631657;"problem, skill, strategi, think, cognit"
86;"think";0,0383937955779083;"problem, skill, strategi, think, cognit"
86;"cognit";0,0317877372772249;"problem, skill, strategi, think, cognit"
86;"solv";0,0285544457864873;"problem, skill, strategi, think, cognit"
86;"process";0,025092921955227;"problem, skill, strategi, think, cognit"
86;"student";0,0243701862102387;"problem, skill, strategi, think, cognit"
86;"develop";0,0189813670590094;"problem, skill, strategi, think, cognit"
86;"learn";0,0164708113132602;"problem, skill, strategi, think, cognit"
86;"task";0,0161791811003701;"problem, skill, strategi, think, cognit"
86;"style";0,0144547589719768;"problem, skill, strategi, think, cognit"
86;"activ";0,0140363330143519;"problem, skill, strategi, think, cognit"
86;"abil";0,0131868015246287;"problem, skill, strategi, think, cognit"
86;"critic";0,0124894249285873;"problem, skill, strategi, think, cognit"
86;"metacognit";0,0108791189704552;"problem, skill, strategi, think, cognit"
86;"intellig";0,0100169079062585;"problem, skill, strategi, think, cognit"
86;"knowledg";0,00991547131047069;"problem, skill, strategi, think, cognit"
86;"regul";0,009712598118895;"problem, skill, strategi, think, cognit"
86;"perform";0,00914201726758837;"problem, skill, strategi, think, cognit"
87;"feedback";0,047187309696987;"feedback, form, perform, standard, process"
87;"form";0,0283606404579317;"feedback, form, perform, standard, process"
87;"perform";0,026399194132428;"feedback, form, perform, standard, process"
87;"standard";0,0249361481027491;"feedback, form, perform, standard, process"
87;"process";0,0203219260091463;"feedback, form, perform, standard, process"
87;"valid";0,0172029048030176;"feedback, form, perform, standard, process"
87;"student";0,0156112393421581;"feedback, form, perform, standard, process"
87;"provid";0,0152575359064115;"feedback, form, perform, standard, process"
87;"portfolio";0,0152093036197188;"feedback, form, perform, standard, process"
87;"criteria";0,0151449939041286;"feedback, form, perform, standard, process"
87;"task";0,0150002970440504;"feedback, form, perform, standard, process"
87;"practic";0,0131192378630346;"feedback, form, perform, standard, process"
87;"inform";0,0128298441428784;"feedback, form, perform, standard, process"
87;"evalu";0,0128137667139808;"feedback, form, perform, standard, process"
87;"tool";0,0127173021405954;"feedback, form, perform, standard, process"
87;"recognit";0,01149541754438;"feedback, form, perform, standard, process"
87;"procedur";0,0112542561109164;"feedback, form, perform, standard, process"
87;"level";0,0102413780903695;"feedback, form, perform, standard, process"
87;"learn";0,0102253006614719;"feedback, form, perform, standard, process"
87;"examin";0,0101288360880865;"feedback, form, perform, standard, process"
88;"technologi";0,121329813140717;"technologi, ict, comput, learn, integr"
88;"ict";0,108224509528111;"technologi, ict, comput, learn, integr"
88;"comput";0,0455996056080494;"technologi, ict, comput, learn, integr"
88;"learn";0,0390661697894483;"technologi, ict, comput, learn, integr"
88;"integr";0,0331476455773038;"technologi, ict, comput, learn, integr"
88;"inform";0,0270177455004399;"technologi, ict, comput, learn, integr"
88;"digit";0,0206956855465583;"technologi, ict, comput, learn, integr"
88;"educ";0,017736423440486;"technologi, ict, comput, learn, integr"
88;"technolog";0,0175442635634683;"technologi, ict, comput, learn, integr"
88;"develop";0,0159109046088181;"technologi, ict, comput, learn, integr"
88;"teacher";0,0151230491130456;"technologi, ict, comput, learn, integr"
88;"teach";0,0146618654082031;"technologi, ict, comput, learn, integr"
88;"support";0,0125673227487105;"technologi, ict, comput, learn, integr"
88;"tool";0,0122598669454822;"technologi, ict, comput, learn, integr"
88;"skill";0,0121445710192716;"technologi, ict, comput, learn, integr"
